date,region,country,category,total_usd,n
2025-05-14,EU,PT,beauty,39.1,1
2025-05-14,EU,PT,toys,1.2783200000000001,1
2025-05-14,EU,SE,books,10.36774,2
2025-05-14,EU,SE,electronics,7.2964,1
2025-05-14,LATAM,AR,books,9.35,1
2025-05-14,LATAM,AR,electronics,131.6,1
2025-05-14,LATAM,AR,toys,10.5516,1
2025-05-14,LATAM,BR,beauty,28.34,1
2025-05-14,LATAM,BR,books,32.8644,1
2025-05-14,LATAM,BR,clothing,4.24792,1
2025-05-14,LATAM,BR,electronics,485.18,1
2025-05-14,LATAM,BR,home,80.12,1
2025-05-14,LATAM,CL,beauty,41.1,1
2025-05-14,LATAM,CL,books,16.15,1
2025-05-14,LATAM,CL,clothing,68.91,1
2025-05-14,LATAM,CL,electronics,518.7388000000001,3
2025-05-14,LATAM,CO,books,14.007600000000002,1
2025-05-14,LATAM,CO,electronics,159.89796,2
2025-05-14,LATAM,CO,home,71.4636,1
2025-05-14,LATAM,MX,books,20.3,1
2025-05-14,LATAM,MX,clothing,30.996000000000002,1
2025-05-14,LATAM,PE,electronics,302.076,1
2025-05-14,LATAM,PE,home,126.38,1
2025-05-15,EU,DE,electronics,260.9,1
2025-05-15,EU,DE,home,57.3264,1
2025-05-15,EU,ES,beauty,31.31,1
2025-05-15,EU,ES,books,10.69,1
2025-05-15,EU,ES,clothing,70.68468,2
2025-05-15,EU,FR,books,30.200400000000002,2
2025-05-15,EU,FR,clothing,41.418000000000006,1
2025-05-15,EU,FR,electronics,233.02,1
2025-05-15,EU,IT,books,23.468400000000003,1
2025-05-15,EU,IT,clothing,37.962,1
2025-05-15,EU,IT,electronics,248.35,1
2025-05-15,EU,PT,books,34.9596,2
2025-05-15,EU,SE,home,50.19,1
2025-05-15,LATAM,AR,beauty,103.15080000000002,1
2025-05-15,LATAM,AR,books,28.98,2
2025-05-15,LATAM,AR,electronics,382.71,1
2025-05-15,LATAM,BR,books,13.640400000000001,1
2025-05-15,LATAM,BR,electronics,231.1604,2
2025-05-15,LATAM,BR,toys,0.84158,1
2025-05-15,LATAM,CL,clothing,90.26,1
2025-05-15,LATAM,CO,electronics,256.081,2
2025-05-15,LATAM,CO,home,20.746800000000004,1
2025-05-15,LATAM,MX,clothing,58.11,1
2025-05-15,LATAM,MX,electronics,643.73072,3
2025-05-15,LATAM,PE,beauty,4.7448,1
2025-05-15,LATAM,PE,electronics,112.13,1
2025-05-16,EU,DE,beauty,7.19666,2
2025-05-16,EU,DE,books,11.448,1
2025-05-16,EU,ES,beauty,81.4596,3
2025-05-16,EU,ES,clothing,3.94516,1
2025-05-16,EU,ES,electronics,1113.2560400000002,4
2025-05-16,EU,FR,beauty,9.883799999999999,1
2025-05-16,EU,FR,books,12.6,1
2025-05-16,EU,FR,electronics,455.3804,3
2025-05-16,EU,FR,toys,68.58600000000001,2
2025-05-16,EU,IT,books,0.9755600000000001,1
2025-05-16,EU,IT,electronics,147.51,1
2025-05-16,EU,NL,beauty,12.3912,1
2025-05-16,EU,NL,electronics,110.73,1
2025-05-16,EU,PT,beauty,13.5648,1
2025-05-16,EU,SE,books,9.73,1
2025-05-16,EU,SE,clothing,32.778000000000006,1
2025-05-16,EU,SE,electronics,137.13,1
2025-05-16,LATAM,AR,beauty,32.346000000000004,1
2025-05-16,LATAM,AR,books,1.2456,1
2025-05-16,LATAM,AR,electronics,42.7446,1
2025-05-16,LATAM,BR,beauty,44.9064,1
2025-05-16,LATAM,BR,clothing,39.6,1
2025-05-16,LATAM,BR,home,4.6602,1
2025-05-16,LATAM,CO,beauty,41.1912,1
2025-05-16,LATAM,CO,books,16.4024,2
2025-05-16,LATAM,CO,clothing,86.09280000000001,3
2025-05-16,LATAM,CO,home,53.97,1
2025-05-16,LATAM,CO,sports,127.75999999999999,2
2025-05-16,LATAM,MX,books,22.33,1
2025-05-16,LATAM,MX,clothing,123.7236,3
2025-05-16,LATAM,MX,sports,3.56294,1
2025-05-16,LATAM,PE,books,16.5888,1
2025-05-16,LATAM,PE,clothing,24.22502,2
2025-05-16,LATAM,PE,electronics,320.36,1
2025-05-16,LATAM,PE,home,7.69428,1
2025-05-16,LATAM,PE,sports,83.2356,1
2025-05-16,LATAM,PE,toys,20.088000000000005,1
2025-05-17,EU,ES,clothing,122.0616,2
2025-05-17,EU,ES,electronics,106.164,1
2025-05-17,EU,ES,home,28.07,1
2025-05-17,EU,FR,books,2.78632,1
2025-05-17,EU,FR,clothing,30.715200000000003,1
2025-05-17,EU,FR,electronics,490.5108,3
2025-05-17,EU,FR,home,6.795,1
2025-05-17,EU,IT,beauty,54.92,1
2025-05-17,EU,IT,books,20.23,1
2025-05-17,EU,IT,electronics,16.29858,1
2025-05-17,EU,PT,clothing,24.35,1
2025-05-17,EU,PT,home,84.96360000000001,1
2025-05-17,EU,SE,beauty,14.11,1
2025-05-17,EU,SE,books,26.92,1
2025-05-17,EU,SE,sports,99.91080000000001,1
2025-05-17,LATAM,AR,home,122.49,1
2025-05-17,LATAM,AR,toys,41.49,1
2025-05-17,LATAM,BR,books,7.29,1
2025-05-17,LATAM,BR,electronics,233.97,2
2025-05-17,LATAM,BR,sports,36.36,1
2025-05-17,LATAM,CL,books,14.5584,1
2025-05-17,LATAM,CL,clothing,63.169200000000004,1
2025-05-17,LATAM,CL,electronics,480.4776,2
2025-05-17,LATAM,CL,home,79.8336,2
2025-05-17,LATAM,CL,sports,52.36,1
2025-05-17,LATAM,CO,books,1.30964,1
2025-05-17,LATAM,CO,sports,99.66,1
2025-05-17,LATAM,MX,beauty,11.01,1
2025-05-17,LATAM,MX,books,1.8432,1
2025-05-17,LATAM,MX,home,76.4748,1
2025-05-17,LATAM,MX,sports,12.231,1
2025-05-17,LATAM,MX,toys,89.2404,1
2025-05-17,LATAM,PE,books,24.92,1
2025-05-18,EU,DE,electronics,428.3164,2
2025-05-18,EU,ES,electronics,321.5484,1
2025-05-18,EU,FR,beauty,36.763200000000005,1
2025-05-18,EU,FR,clothing,104.25240000000001,1
2025-05-18,EU,NL,sports,99.67320000000001,1
2025-05-18,EU,PT,beauty,38.87,1
2025-05-18,EU,PT,electronics,278.386,2
2025-05-18,EU,PT,home,15.9,1
2025-05-18,EU,PT,toys,58.96,1
2025-05-18,LATAM,AR,home,127.04,2
2025-05-18,LATAM,AR,sports,48.25,1
2025-05-18,LATAM,BR,beauty,19.4872,2
2025-05-18,LATAM,BR,books,0.71166,1
2025-05-18,LATAM,BR,electronics,11.85056,1
2025-05-18,LATAM,BR,sports,105.1644,2
2025-05-18,LATAM,BR,toys,63.9196,2
2025-05-18,LATAM,CL,books,42.14,1
2025-05-18,LATAM,CL,electronics,232.22160000000002,1
2025-05-18,LATAM,CO,clothing,101.61720000000001,1
2025-05-18,LATAM,CO,home,27.19,1
2025-05-18,LATAM,MX,clothing,61.55,1
2025-05-18,LATAM,MX,home,58.4388,1
2025-05-18,LATAM,MX,sports,2.96728,1
2025-05-18,LATAM,PE,electronics,37.08578,1
2025-05-18,LATAM,PE,toys,6.6366,1
2025-05-19,EU,DE,books,22.55,1
2025-05-19,EU,ES,beauty,39.5928,1
2025-05-19,EU,ES,books,33.31,1
2025-05-19,EU,ES,clothing,84.78,1
2025-05-19,EU,ES,electronics,382.14480000000003,2
2025-05-19,EU,ES,toys,35.0028,1
2025-05-19,EU,FR,home,35.488800000000005,1
2025-05-19,EU,FR,toys,4.59,1
2025-05-19,EU,IT,home,118.88,1
2025-05-19,EU,NL,beauty,66.31,1
2025-05-19,EU,NL,home,2.51662,1
2025-05-19,EU,NL,toys,60.388000000000005,2
2025-05-19,EU,SE,clothing,77.69,1
2025-05-19,EU,SE,sports,24.9462,1
2025-05-19,LATAM,AR,beauty,4.8564,1
2025-05-19,LATAM,AR,electronics,299.85,1
2025-05-19,LATAM,AR,sports,67.824,1
2025-05-19,LATAM,BR,beauty,115.34039999999999,2
2025-05-19,LATAM,BR,clothing,120.29308,2
2025-05-19,LATAM,BR,electronics,273.95,1
2025-05-19,LATAM,BR,home,26.91,1
2025-05-19,LATAM,CL,books,24.602400000000003,1
2025-05-19,LATAM,CL,electronics,111.0,1
2025-05-19,LATAM,CO,books,44.1108,2
2025-05-19,LATAM,CO,electronics,34.27898,2
2025-05-19,LATAM,CO,sports,193.37400000000002,1
2025-05-19,LATAM,MX,books,94.45272,3
2025-05-19,LATAM,MX,clothing,104.37,1
2025-05-19,LATAM,MX,home,119.43,1
2025-05-19,LATAM,PE,electronics,303.54,1
2025-05-19,LATAM,PE,home,154.83,1
2025-05-20,EU,DE,books,0.9030600000000001,1
2025-05-20,EU,DE,electronics,409.61,1
2025-05-20,EU,DE,home,81.3,1
2025-05-20,EU,DE,toys,32.71,1
2025-05-20,EU,ES,beauty,64.0112,2
2025-05-20,EU,ES,toys,14.007600000000002,1
2025-05-20,EU,FR,beauty,25.06,1
2025-05-20,EU,FR,toys,13.54,1
2025-05-20,EU,NL,electronics,84.33652000000001,2
2025-05-20,EU,NL,home,98.14,1
2025-05-20,EU,SE,electronics,260.11,1
2025-05-20,LATAM,AR,beauty,1.74,1
2025-05-20,LATAM,AR,electronics,387.17,2
2025-05-20,LATAM,BR,books,16.3,1
2025-05-20,LATAM,BR,clothing,47.61,1
2025-05-20,LATAM,BR,electronics,176.6,1
2025-05-20,LATAM,BR,sports,50.71,1
2025-05-20,LATAM,CL,electronics,226.64,1
2025-05-20,LATAM,CL,home,4.3578,1
2025-05-20,LATAM,CO,beauty,2.7422400000000002,1
2025-05-20,LATAM,CO,books,14.81,1
2025-05-20,LATAM,CO,electronics,184.42,1
2025-05-20,LATAM,MX,books,32.2468,2
2025-05-20,LATAM,MX,electronics,873.989,4
2025-05-20,LATAM,MX,home,85.84,2
2025-05-20,LATAM,PE,beauty,27.880199999999995,1
2025-05-20,LATAM,PE,books,19.6344,1
2025-05-20,LATAM,PE,clothing,5.813999999999999,1
2025-05-20,LATAM,PE,electronics,141.41,1
2025-05-20,LATAM,PE,home,162.52,1
2025-05-21,EU,DE,electronics,168.16,1
2025-05-21,EU,ES,beauty,11.6388,1
2025-05-21,EU,ES,books,48.1,2
2025-05-21,EU,ES,clothing,128.9382,3
2025-05-21,EU,ES,electronics,207.85,1
2025-05-21,EU,ES,home,71.59,1
2025-05-21,EU,ES,sports,65.48,1
2025-05-21,EU,FR,electronics,407.5164,2
2025-05-21,EU,FR,home,69.1,1
2025-05-21,EU,FR,sports,21.114,1
2025-05-21,EU,NL,electronics,306.97920000000005,1
2025-05-21,EU,NL,sports,4.957840000000001,1
2025-05-21,EU,NL,toys,50.02,1
2025-05-21,EU,SE,clothing,31.72,1
2025-05-21,EU,SE,home,56.74,1
2025-05-21,EU,SE,sports,53.406000000000006,1
2025-05-21,EU,SE,toys,22.075200000000002,1
2025-05-21,LATAM,AR,beauty,3.0149999999999997,1
2025-05-21,LATAM,AR,electronics,166.53,1
2025-05-21,LATAM,BR,clothing,273.5796,2
2025-05-21,LATAM,BR,home,58.45,1
2025-05-21,LATAM,CL,clothing,13.768199999999998,1
2025-05-21,LATAM,CL,electronics,140.38920000000002,1
2025-05-21,LATAM,CO,beauty,23.164199999999997,1
2025-05-21,LATAM,CO,electronics,386.33,1
2025-05-21,LATAM,CO,home,27.68,1
2025-05-21,LATAM,CO,sports,3.699,1
2025-05-21,LATAM,MX,books,37.25,1
2025-05-21,LATAM,MX,electronics,317.3256,1
2025-05-21,LATAM,PE,books,19.42,1
2025-05-21,LATAM,PE,sports,82.66320000000002,1
2025-05-22,EU,DE,electronics,628.77374,3
2025-05-22,EU,DE,home,26.24,1
2025-05-22,EU,ES,beauty,5.4684,1
2025-05-22,EU,ES,clothing,65.0484,1
2025-05-22,EU,ES,electronics,559.9,1
2025-05-22,EU,ES,sports,98.79840000000002,1
2025-05-22,EU,ES,toys,25.14,1
2025-05-22,EU,FR,clothing,88.94,1
2025-05-22,EU,FR,home,43.53,1
2025-05-22,EU,FR,toys,2.63436,1
2025-05-22,EU,IT,clothing,67.95,1
2025-05-22,EU,IT,electronics,19.51062,1
2025-05-22,EU,IT,toys,14.28,1
2025-05-22,EU,NL,books,1.03008,1
2025-05-22,EU,PT,electronics,174.31,1
2025-05-22,EU,PT,home,174.3552,1
2025-05-22,EU,SE,clothing,46.22,1
2025-05-22,LATAM,AR,clothing,57.69,1
2025-05-22,LATAM,AR,electronics,254.2,1
2025-05-22,LATAM,AR,home,52.250400000000006,1
2025-05-22,LATAM,BR,books,32.3136,1
2025-05-22,LATAM,BR,electronics,82.9116,1
2025-05-22,LATAM,BR,home,3.15288,1
2025-05-22,LATAM,CL,beauty,41.77,1
2025-05-22,LATAM,CL,electronics,152.71,1
2025-05-22,LATAM,CL,home,15.2262,1
2025-05-22,LATAM,CO,books,12.07,1
2025-05-22,LATAM,MX,books,40.451539999999994,3
2025-05-22,LATAM,MX,home,80.03880000000001,3
2025-05-22,LATAM,PE,books,12.54,1
2025-05-22,LATAM,PE,electronics,266.81399999999996,2
2025-05-23,EU,DE,books,18.09,1
2025-05-23,EU,DE,sports,62.9208,1
2025-05-23,EU,ES,books,46.91304,2
2025-05-23,EU,ES,home,103.39920000000001,1
2025-05-23,EU,ES,toys,100.74,2
2025-05-23,EU,FR,books,21.89,1
2025-05-23,EU,FR,home,18.01166,2
2025-05-23,EU,FR,sports,23.859,1
2025-05-23,EU,IT,electronics,215.8,1
2025-05-23,EU,NL,electronics,544.7196,2
2025-05-23,EU,PT,electronics,20.3058,1
2025-05-23,EU,PT,sports,117.6984,1
2025-05-23,EU,SE,books,16.04,1
2025-05-23,EU,SE,toys,19.33,1
2025-05-23,LATAM,AR,beauty,69.13080000000001,1
2025-05-23,LATAM,AR,books,13.61,1
2025-05-23,LATAM,AR,electronics,121.07,1
2025-05-23,LATAM,AR,home,65.8,1
2025-05-23,LATAM,AR,sports,72.036,1
2025-05-23,LATAM,AR,toys,1.34444,1
2025-05-23,LATAM,BR,books,0.9825200000000002,1
2025-05-23,LATAM,CL,beauty,53.46,1
2025-05-23,LATAM,CL,books,30.57,2
2025-05-23,LATAM,CL,clothing,63.1584,1
2025-05-23,LATAM,CL,electronics,314.6916,2
2025-05-23,LATAM,CL,toys,35.85600000000001,1
2025-05-23,LATAM,CO,clothing,32.75,1
2025-05-23,LATAM,CO,sports,72.21,1
2025-05-23,LATAM,MX,beauty,61.290000000000006,1
2025-05-23,LATAM,MX,clothing,41.35,1
2025-05-23,LATAM,MX,electronics,42.3828,1
2025-05-23,LATAM,PE,books,13.04,1
2025-05-23,LATAM,PE,electronics,227.03,2
2025-05-24,EU,DE,clothing,12.124799999999999,1
2025-05-24,EU,DE,electronics,153.94,1
2025-05-24,EU,DE,sports,79.58,1
2025-05-24,EU,ES,books,84.17,2
2025-05-24,EU,ES,clothing,5.81972,1
2025-05-24,EU,ES,electronics,231.85440000000003,1
2025-05-24,EU,IT,beauty,34.62,1
2025-05-24,EU,IT,books,21.2976,1
2025-05-24,EU,IT,clothing,51.18,1
2025-05-24,EU,NL,books,47.2384,2
2025-05-24,EU,NL,electronics,429.35400000000004,1
2025-05-24,EU,PT,beauty,209.7036,2
2025-05-24,EU,PT,clothing,39.8863,2
2025-05-24,EU,PT,sports,34.87,1
2025-05-24,EU,PT,toys,40.22,1
2025-05-24,EU,SE,clothing,82.35000000000001,1
2025-05-24,LATAM,AR,books,23.079600000000003,1
2025-05-24,LATAM,AR,clothing,159.76,2
2025-05-24,LATAM,AR,home,140.82,1
2025-05-24,LATAM,AR,toys,43.416000000000004,1
2025-05-24,LATAM,BR,beauty,19.21,1
2025-05-24,LATAM,BR,sports,223.04160000000002,2
2025-05-24,LATAM,CL,books,15.044400000000001,1
2025-05-24,LATAM,CL,electronics,317.0224,2
2025-05-24,LATAM,CL,home,75.0708,1
2025-05-24,LATAM,CO,books,9.99,1
2025-05-24,LATAM,CO,electronics,123.6924,1
2025-05-24,LATAM,CO,toys,36.46,1
2025-05-24,LATAM,MX,books,66.50540000000001,4
2025-05-24,LATAM,MX,home,50.93,1
2025-05-24,LATAM,MX,sports,6.5969999999999995,1
2025-05-24,LATAM,PE,books,99.7868,2
2025-05-24,LATAM,PE,electronics,172.43,1
2025-05-24,LATAM,PE,home,99.89,1
2025-05-25,EU,DE,clothing,40.96,1
2025-05-25,EU,ES,beauty,152.2152,1
2025-05-25,EU,ES,books,30.755020000000002,2
2025-05-25,EU,ES,clothing,23.05,1
2025-05-25,EU,ES,electronics,85.78,1
2025-05-25,EU,ES,toys,43.66,1
2025-05-25,EU,FR,beauty,1.2934,1
2025-05-25,EU,FR,books,21.3,1
2025-05-25,EU,FR,electronics,210.4598,2
2025-05-25,EU,FR,home,135.7,2
2025-05-25,EU,IT,electronics,397.49,1
2025-05-25,EU,IT,home,30.369600000000002,1
2025-05-25,EU,NL,toys,22.62,1
2025-05-25,EU,PT,toys,30.974400000000003,1
2025-05-25,EU,SE,clothing,53.67,1
2025-05-25,EU,SE,electronics,463.92,1
2025-05-25,EU,SE,toys,2.95626,1
2025-05-25,LATAM,AR,sports,17.91,1
2025-05-25,LATAM,BR,books,48.1524,2
2025-05-25,LATAM,BR,clothing,131.86,1
2025-05-25,LATAM,BR,sports,12.5604,1
2025-05-25,LATAM,BR,toys,2.3878600000000003,1
2025-05-25,LATAM,CL,beauty,2.32058,1
2025-05-25,LATAM,CL,sports,131.67,1
2025-05-25,LATAM,CO,beauty,28.425600000000003,1
2025-05-25,LATAM,CO,books,56.5614,3
2025-05-25,LATAM,CO,clothing,85.13640000000001,1
2025-05-25,LATAM,CO,electronics,348.32340000000005,2
2025-05-25,LATAM,CO,home,120.48,1
2025-05-25,LATAM,CO,sports,113.52,1
2025-05-25,LATAM,MX,books,48.19,3
2025-05-25,LATAM,PE,electronics,91.908,1
2025-05-26,EU,DE,books,42.454800000000006,1
2025-05-26,EU,DE,toys,19.224000000000004,1
2025-05-26,EU,ES,books,18.06,1
2025-05-26,EU,ES,electronics,18.050760000000004,1
2025-05-26,EU,ES,home,52.20400000000001,2
2025-05-26,EU,ES,sports,140.92,1
2025-05-26,EU,FR,beauty,132.322,2
2025-05-26,EU,FR,electronics,494.46,1
2025-05-26,EU,FR,sports,2.5119800000000003,1
2025-05-26,EU,IT,beauty,296.92,1
2025-05-26,EU,IT,electronics,827.7364,2
2025-05-26,EU,PT,electronics,342.9864,1
2025-05-26,EU,SE,books,87.4784,2
2025-05-26,EU,SE,electronics,337.35,1
2025-05-26,EU,SE,home,43.14959999999999,2
2025-05-26,EU,SE,toys,27.832800000000002,2
2025-05-26,LATAM,AR,beauty,4.2606,1
2025-05-26,LATAM,AR,electronics,188.52,1
2025-05-26,LATAM,AR,home,32.41,1
2025-05-26,LATAM,AR,toys,106.2504,1
2025-05-26,LATAM,BR,home,1217.65,1
2025-05-26,LATAM,CL,books,22.59,1
2025-05-26,LATAM,CL,electronics,785.0176,3
2025-05-26,LATAM,CL,sports,124.86840000000001,2
2025-05-26,LATAM,CO,beauty,73.93,1
2025-05-26,LATAM,CO,books,14.407200000000001,1
2025-05-26,LATAM,CO,electronics,191.37,1
2025-05-26,LATAM,CO,sports,89.5536,1
2025-05-26,LATAM,MX,electronics,762.46,2
2025-05-26,LATAM,MX,toys,40.84,1
2025-05-26,LATAM,PE,books,10.6,1
2025-05-26,LATAM,PE,electronics,228.31,1
2025-05-26,LATAM,PE,home,3.85004,1
2025-05-26,LATAM,PE,sports,67.72,1
2025-05-27,EU,DE,electronics,102.3192,1
2025-05-27,EU,DE,toys,25.747200000000003,1
2025-05-27,EU,ES,beauty,38.7828,1
2025-05-27,EU,ES,books,36.84,1
2025-05-27,EU,ES,clothing,71.88480000000001,1
2025-05-27,EU,ES,sports,39.32,1
2025-05-27,EU,ES,toys,27.14,1
2025-05-27,EU,FR,books,27.55,1
2025-05-27,EU,FR,electronics,328.1148,1
2025-05-27,EU,FR,home,78.354,1
2025-05-27,EU,FR,sports,87.06,1
2025-05-27,EU,IT,clothing,122.418,1
2025-05-27,EU,IT,home,167.4292,3
2025-05-27,EU,PT,clothing,40.8,1
2025-05-27,EU,SE,clothing,1.78234,1
2025-05-27,EU,SE,toys,2.6208,1
2025-05-27,LATAM,AR,books,42.92,2
2025-05-27,LATAM,AR,clothing,64.4652,1
2025-05-27,LATAM,AR,electronics,192.53,1
2025-05-27,LATAM,BR,beauty,68.8176,1
2025-05-27,LATAM,BR,sports,45.14,1
2025-05-27,LATAM,CL,beauty,23.922,1
2025-05-27,LATAM,CL,electronics,330.78,1
2025-05-27,LATAM,CO,beauty,95.59080000000002,1
2025-05-27,LATAM,CO,home,52.77,1
2025-05-27,LATAM,MX,clothing,24.94,1
2025-05-27,LATAM,MX,electronics,192.5902,2
2025-05-27,LATAM,MX,sports,113.35,1
2025-05-27,LATAM,PE,beauty,44.946000000000005,2
2025-05-27,LATAM,PE,books,0.5005400000000001,1
2025-05-27,LATAM,PE,electronics,354.65,1
2025-05-27,LATAM,PE,home,28.586420000000004,2
2025-05-27,LATAM,PE,sports,43.5888,1
2025-05-28,EU,DE,electronics,311.5692,1
2025-05-28,EU,ES,clothing,167.9562,3
2025-05-28,EU,ES,electronics,620.6688000000001,2
2025-05-28,EU,FR,electronics,107.82,1
2025-05-28,EU,IT,clothing,42.18,1
2025-05-28,EU,IT,sports,57.15,1
2025-05-28,EU,IT,toys,40.69,1
2025-05-28,EU,NL,home,97.4592,1
2025-05-28,EU,PT,clothing,1.0196399999999999,1
2025-05-28,EU,SE,beauty,54.28,1
2025-05-28,EU,SE,electronics,412.1,2
2025-05-28,LATAM,AR,sports,31.49,1
2025-05-28,LATAM,AR,toys,18.36,1
2025-05-28,LATAM,BR,beauty,5.4719999999999995,1
2025-05-28,LATAM,BR,electronics,71.06400000000001,1
2025-05-28,LATAM,CL,toys,21.93,1
2025-05-28,LATAM,CO,books,31.96,2
2025-05-28,LATAM,CO,clothing,105.39720000000001,1
2025-05-28,LATAM,MX,books,32.2002,2
2025-05-28,LATAM,MX,electronics,180.57,1
2025-05-28,LATAM,PE,sports,193.01760000000002,1
2025-05-29,EU,DE,electronics,514.97,2
2025-05-29,EU,DE,toys,45.72,1
2025-05-29,EU,ES,beauty,40.78,1
2025-05-29,EU,ES,clothing,51.2352,1
2025-05-29,EU,ES,electronics,52.416,1
2025-05-29,EU,ES,toys,18.83,1
2025-05-29,EU,FR,beauty,96.89760000000001,1
2025-05-29,EU,FR,clothing,78.9156,1
2025-05-29,EU,FR,electronics,164.23824000000002,2
2025-05-29,EU,FR,home,46.04,1
2025-05-29,EU,FR,sports,62.78,1
2025-05-29,EU,IT,beauty,13.74,1
2025-05-29,EU,IT,clothing,95.44,1
2025-05-29,EU,IT,electronics,593.8164,1
2025-05-29,EU,IT,toys,16.48,1
2025-05-29,EU,PT,books,23.8,2
2025-05-29,EU,PT,electronics,168.42,1
2025-05-29,EU,SE,electronics,905.0192,3
2025-05-29,LATAM,AR,beauty,50.17680000000001,1
2025-05-29,LATAM,AR,electronics,64.33872,2
2025-05-29,LATAM,BR,beauty,29.473200000000002,1
2025-05-29,LATAM,BR,home,34.927200000000006,1
2025-05-29,LATAM,BR,toys,46.0728,1
2025-05-29,LATAM,CL,beauty,60.57,1
2025-05-29,LATAM,CL,books,12.18,1
2025-05-29,LATAM,CL,electronics,73.4562,1
2025-05-29,LATAM,CL,sports,2.15528,1
2025-05-29,LATAM,CO,beauty,124.4484,2
2025-05-29,LATAM,CO,books,3.0293999999999994,1
2025-05-29,LATAM,CO,electronics,562.8588,2
2025-05-29,LATAM,CO,home,132.74280000000002,1
2025-05-29,LATAM,MX,electronics,102.28,1
2025-05-29,LATAM,MX,sports,69.41,1
2025-05-29,LATAM,PE,clothing,38.59,1
2025-05-30,EU,DE,books,47.09,1
2025-05-30,EU,DE,home,77.22,1
2025-05-30,EU,ES,books,34.093199999999996,2
2025-05-30,EU,ES,home,50.6952,1
2025-05-30,EU,FR,beauty,18.144000000000002,1
2025-05-30,EU,FR,books,0.72152,1
2025-05-30,EU,FR,clothing,76.1292,1
2025-05-30,EU,IT,books,19.77,1
2025-05-30,EU,NL,beauty,6.5573999999999995,1
2025-05-30,EU,PT,beauty,29.970000000000002,1
2025-05-30,EU,SE,electronics,139.33,1
2025-05-30,LATAM,AR,books,21.83,1
2025-05-30,LATAM,AR,sports,31.72,1
2025-05-30,LATAM,BR,electronics,482.21564,2
2025-05-30,LATAM,BR,sports,52.72,1
2025-05-30,LATAM,BR,toys,23.57,1
2025-05-30,LATAM,CO,beauty,45.09,2
2025-05-30,LATAM,CO,electronics,734.392,2
2025-05-30,LATAM,CO,sports,65.17,1
2025-05-30,LATAM,MX,beauty,89.31,2
2025-05-30,LATAM,MX,clothing,87.8148,1
2025-05-30,LATAM,MX,electronics,171.16,1
2025-05-30,LATAM,MX,toys,28.22,1
2025-05-30,LATAM,PE,books,1.7496,1
2025-05-30,LATAM,PE,electronics,396.0152,2
2025-05-30,LATAM,PE,sports,117.35,1
2025-05-30,LATAM,PE,toys,53.1697,2
2025-05-31,EU,DE,clothing,49.3,1
2025-05-31,EU,DE,sports,34.3,1
2025-05-31,EU,ES,beauty,3.0797999999999996,1
2025-05-31,EU,ES,electronics,161.8812,1
2025-05-31,EU,ES,home,37.681200000000004,1
2025-05-31,EU,ES,toys,26.340400000000002,2
2025-05-31,EU,FR,beauty,2.3345000000000002,1
2025-05-31,EU,FR,clothing,69.8,1
2025-05-31,EU,IT,beauty,55.46,1
2025-05-31,EU,IT,books,44.66,1
2025-05-31,EU,IT,sports,13.793399999999998,1
2025-05-31,EU,PT,books,21.038400000000003,1
2025-05-31,EU,SE,home,119.65,1
2025-05-31,LATAM,BR,beauty,13.553999999999998,2
2025-05-31,LATAM,BR,clothing,33.75,1
2025-05-31,LATAM,BR,electronics,381.7768,2
2025-05-31,LATAM,BR,toys,18.0468,1
2025-05-31,LATAM,CL,beauty,54.45,1
2025-05-31,LATAM,CL,electronics,1397.9348,5
2025-05-31,LATAM,CL,home,236.51,2
2025-05-31,LATAM,CO,electronics,217.06920000000002,1
2025-05-31,LATAM,CO,sports,47.57,1
2025-05-31,LATAM,MX,books,13.0068,1
2025-05-31,LATAM,MX,electronics,146.2,1
2025-05-31,LATAM,MX,home,13.39,1
2025-05-31,LATAM,MX,toys,53.09,2
2025-05-31,LATAM,PE,beauty,33.6,1
2025-05-31,LATAM,PE,electronics,312.6,1
2025-06-01,EU,DE,sports,8.34156,1
2025-06-01,EU,DE,toys,55.39,1
2025-06-01,EU,ES,clothing,114.7,1
2025-06-01,EU,ES,home,439.53538000000003,4
2025-06-01,EU,FR,electronics,525.3248,2
2025-06-01,EU,FR,home,116.38,1
2025-06-01,EU,IT,beauty,52.196780000000004,2
2025-06-01,EU,IT,books,16.50626,2
2025-06-01,EU,IT,home,36.52526,2
2025-06-01,EU,IT,toys,24.3972,1
2025-06-01,EU,NL,electronics,314.87,1
2025-06-01,EU,NL,home,67.18,1
2025-06-01,EU,PT,home,6.5569,1
2025-06-01,EU,PT,sports,34.3,1
2025-06-01,EU,SE,books,24.948000000000004,1
2025-06-01,EU,SE,electronics,600.8256000000001,1
2025-06-01,LATAM,AR,beauty,52.63,1
2025-06-01,LATAM,AR,books,23.1552,2
2025-06-01,LATAM,AR,electronics,207.97560000000001,1
2025-06-01,LATAM,AR,toys,0.93322,1
2025-06-01,LATAM,BR,clothing,89.65080000000002,1
2025-06-01,LATAM,BR,electronics,95.95,1
2025-06-01,LATAM,BR,home,52.57,1
2025-06-01,LATAM,CL,books,15.91,1
2025-06-01,LATAM,CL,clothing,53.1674,2
2025-06-01,LATAM,CL,toys,60.33,1
2025-06-01,LATAM,CO,books,11.75,1
2025-06-01,LATAM,CO,toys,13.942800000000002,1
2025-06-01,LATAM,MX,books,118.82,4
